id_menage,region,milieu,taille_menage,nb_enfants_moins_15,ratio_dependance,sexe_chef_menage,age_chef_menage,niveau_education_chef,materiau_toit,materiau_mur,source_eau_potable,possede_terre,superficie_terre_ha,nb_bovins,nb_petits_ruminants,nb_volailles,possede_telephone,possede_radio,possede_velo,possede_moto,distance_marche_km,score_consommation_alimentaire,depenses_mensuelles_pc_fcfa,vulnerable
948,Centre-Nord,Rural,8,4,1.0,Homme,33,Primaire,Tole,Banco (terre),Robinet/Eau courante,1,2.67,3,4,3,1,1,1,1,4.6,59,43714.0,0
949,Centre-Nord,Rural,8,4,1.0,Homme,31,Aucun,Tole,Brique de ciment,Puits protege/Forage,1,1.76,1,4,5,1,0,1,1,12.3,55,11020.0,0
950,Est,Rural,6,3,1.0,Homme,48,Primaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,0.78,1,6,10,1,1,0,1,,77,34345.0,0
951,Nord,Urbain,5,2,0.67,Homme,38,Aucun,Chaume/Paille,Banco (terre),Robinet/Eau courante,1,0.31,0,4,7,0,0,1,1,4.1,39,20091.0,0
952,Sahel,Rural,9,4,0.8,Homme,29,Secondaire,Tole,Brique de ciment,Puits protege/Forage,1,0.41,0,4,6,0,1,1,0,11.6,54,16672.0,1
953,Sahel,Rural,8,4,1.0,Homme,62,Aucun,Tole,Banco (terre),Puits non protege,1,1.4,0,5,4,1,0,1,1,4.1,59,31406.0,0
954,Sahel,Urbain,6,4,2.0,Homme,57,Aucun,Tole,Brique de ciment,Puits non protege,1,3.29,2,3,6,1,0,1,1,6.6,63,48521.0,1
955,Boucle du Mouhoun,Rural,4,2,1.0,Homme,20,Aucun,Dur (beton/tuile),Dur,Puits protege/Forage,1,0.79,2,7,6,1,1,0,0,13.0,69,52791.0,0
956,Boucle du Mouhoun,Rural,9,3,0.5,Homme,26,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,3.59,2,2,4,1,1,1,0,,45,30567.0,0
957,Centre-Nord,Urbain,3,2,2.0,Homme,53,Primaire,Tole,Banco (terre),Puits non protege,1,0.27,0,4,8,0,0,0,1,4.5,62,26066.0,0
958,Nord,Rural,7,4,1.33,Homme,41,Aucun,Chaume/Paille,Dur,Robinet/Eau courante,1,1.58,1,7,3,0,1,0,1,11.7,37,32087.0,0
959,Est,Rural,9,5,1.25,Femme,65,Secondaire,Tole,Brique de ciment,Robinet/Eau courante,0,0.0,0,8,6,1,0,1,1,10.0,51,82013.0,0
960,Nord,Rural,12,7,1.4,Homme,53,Aucun,Tole,Banco (terre),Robinet/Eau courante,0,0.0,2,6,7,1,1,0,0,15.8,60,23583.0,0
961,Nord,Urbain,8,4,1.0,Homme,49,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,1.74,3,3,6,1,1,1,1,6.4,68,44834.0,0
962,Est,Rural,10,6,1.5,Homme,32,Primaire,Dur (beton/tuile),Banco (terre),Robinet/Eau courante,1,1.07,1,3,6,1,1,0,0,11.9,61,20608.0,0
963,Sahel,Rural,14,9,1.8,Homme,51,Aucun,Tole,Banco (terre),Robinet/Eau courante,0,0.0,5,8,6,0,1,0,0,8.6,53,18513.0,0
964,Sahel,Rural,8,3,0.6,Homme,28,Primaire,Tole,Brique de ciment,Puits non protege,1,2.89,3,5,4,1,1,0,1,8.6,51,59635.0,0
965,Boucle du Mouhoun,Rural,9,4,0.8,Homme,62,Secondaire,Chaume/Paille,Banco (terre),Robinet/Eau courante,1,1.65,0,5,4,1,1,1,1,13.8,61,26935.0,0
966,Est,Urbain,6,3,1.0,Homme,50,Secondaire,Tole,Banco (terre),Puits protege/Forage,0,0.0,6,2,3,1,0,0,1,10.5,87,29764.0,0
967,Boucle du Mouhoun,Rural,10,5,1.0,Femme,34,Secondaire,Tole,Brique de ciment,Robinet/Eau courante,1,1.16,0,6,11,1,1,1,0,6.0,66,34411.0,0
968,Sahel,Urbain,10,5,1.0,Homme,55,Primaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,1.24,2,2,7,1,1,1,1,5.3,58,18003.0,1
969,Nord,Rural,9,5,1.25,Homme,74,Aucun,Tole,Banco (terre),Puits protege/Forage,1,1.24,0,2,6,1,1,0,1,12.0,30,22088.0,1
970,Sahel,Rural,6,4,2.0,Femme,42,Secondaire,Chaume/Paille,Banco (terre),Puits non protege,1,2.6,0,2,5,1,1,1,0,4.7,38,20152.0,1
971,Sahel,Urbain,6,3,1.0,Homme,52,Aucun,Dur (beton/tuile),Brique de ciment,Puits non protege,1,0.94,0,5,6,1,1,0,0,5.2,47,31241.0,0
972,Sahel,Rural,5,3,1.5,Femme,39,Primaire,Chaume/Paille,Brique de ciment,Puits non protege,1,1.84,5,3,7,1,0,1,1,23.3,67,31729.0,0
973,Sahel,Rural,9,5,1.25,Homme,46,Primaire,Tole,Banco (terre),Puits protege/Forage,1,4.36,0,7,6,1,1,1,0,7.2,37,20533.0,0
974,Boucle du Mouhoun,Urbain,13,7,1.17,Homme,25,Secondaire,Tole,Brique de ciment,Robinet/Eau courante,1,3.31,3,8,5,1,0,1,1,3.1,62,67003.0,0
975,Est,Rural,3,1,0.5,Femme,45,Secondaire,Tole,Banco (terre),Puits non protege,1,0.87,0,2,6,1,1,1,0,9.8,54,26574.0,1
976,Nord,Rural,10,5,1.0,Homme,46,Aucun,Tole,Banco (terre),Puits non protege,1,1.68,0,3,6,0,0,1,0,10.1,58,28177.0,1
977,Est,Urbain,7,4,1.33,Femme,68,Primaire,Dur (beton/tuile),Banco (terre),Puits protege/Forage,0,0.0,3,7,7,1,1,0,1,4.8,49,49245.0,0
978,Est,Rural,8,3,0.6,Homme,22,Aucun,Chaume/Paille,Banco (terre),Puits non protege,1,2.32,2,1,4,1,1,1,0,14.7,42,18147.0,1
979,Nord,Rural,5,3,1.5,Femme,41,Primaire,Tole,Banco (terre),Puits non protege,0,0.0,2,6,5,0,1,0,0,5.3,36,21282.0,0
980,Sahel,Rural,12,6,1.0,Homme,62,Primaire,Tole,Brique de ciment,Puits non protege,1,1.51,2,2,8,1,1,1,0,7.0,62,30591.0,1
981,Boucle du Mouhoun,Rural,10,4,0.67,Homme,42,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,1.36,6,2,5,1,1,1,1,9.3,51,13849.0,0
982,Centre-Nord,Rural,5,3,1.5,Homme,43,Secondaire,Tole,Dur,Puits protege/Forage,1,3.19,0,3,7,1,1,1,0,16.2,35,24177.0,0
983,Centre-Nord,Urbain,6,3,1.0,Femme,34,Aucun,Chaume/Paille,Dur,Robinet/Eau courante,0,0.0,1,3,5,0,1,1,1,3.9,56,67704.0,0
984,Est,Rural,6,3,1.0,Homme,33,Primaire,Dur (beton/tuile),Banco (terre),Puits non protege,1,1.35,0,5,4,1,0,0,0,6.7,107,61270.0,0
985,Sahel,Urbain,6,3,1.0,Homme,21,Superieur,Tole,Banco (terre),Puits non protege,0,0.0,2,6,6,1,0,0,0,0.9,49,40286.0,1
986,Boucle du Mouhoun,Rural,6,2,0.5,Femme,37,Primaire,Tole,Banco (terre),Puits protege/Forage,1,3.55,0,4,8,1,0,1,0,6.5,78,45809.0,0
987,Est,Rural,4,2,1.0,Homme,32,Primaire,Tole,Banco (terre),Robinet/Eau courante,1,0.09,2,4,6,1,0,1,0,5.0,11,,0
988,Sahel,Rural,9,4,0.8,Homme,47,Aucun,Dur (beton/tuile),Brique de ciment,Puits protege/Forage,1,0.92,5,5,2,1,0,0,0,7.7,48,22155.0,0
989,Est,Urbain,10,4,0.67,Homme,35,Aucun,Tole,Banco (terre),Robinet/Eau courante,0,0.0,3,4,7,0,1,1,0,8.5,67,56365.0,0
990,Centre-Nord,Rural,12,7,1.4,Homme,39,Aucun,Tole,Banco (terre),Puits protege/Forage,0,0.0,0,5,6,1,0,1,0,11.5,52,17554.0,0
991,Nord,Rural,3,1,0.5,Homme,39,Aucun,Tole,Banco (terre),Robinet/Eau courante,1,0.77,1,7,7,0,1,0,0,12.8,42,41598.0,0
992,Centre-Nord,Urbain,9,6,2.0,Homme,44,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,2.85,0,4,7,1,1,0,0,2.1,52,21394.0,1
993,Centre-Nord,Rural,10,5,1.0,Homme,38,Primaire,Chaume/Paille,Banco (terre),Puits non protege,1,0.77,0,3,6,0,1,1,0,5.6,68,21982.0,1
994,Sahel,Rural,8,4,1.0,Homme,31,Primaire,Chaume/Paille,Brique de ciment,Puits non protege,0,0.0,0,1,4,1,1,0,0,11.3,86,34283.0,1
995,Boucle du Mouhoun,Urbain,9,6,2.0,Homme,46,Aucun,Tole,Banco (terre),Puits protege/Forage,0,0.0,3,6,2,1,1,1,0,10.1,69,67191.0,1
996,Est,Rural,8,4,1.0,Homme,59,Primaire,Tole,Banco (terre),Robinet/Eau courante,1,3.09,3,1,11,1,0,0,1,9.8,44,51169.0,0
997,Nord,Rural,13,7,1.17,Homme,47,Secondaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,1.26,0,3,8,0,1,1,1,11.7,48,31333.0,1
998,Sahel,Rural,8,4,1.0,Homme,37,Aucun,Dur (beton/tuile),Brique de ciment,Puits non protege,1,3.06,0,5,9,1,0,0,1,9.5,48,27675.0,0
999,Boucle du Mouhoun,Rural,4,2,1.0,Homme,43,Primaire,Chaume/Paille,Brique de ciment,Puits non protege,0,0.0,0,2,5,1,0,1,0,8.1,38,38241.0,0
1000,Est,Rural,6,2,0.5,Homme,18,Aucun,Tole,Banco (terre),Puits protege/Forage,0,0.0,0,4,7,1,1,0,1,8.6,50,49728.0,0
1001,Sahel,Urbain,7,3,0.75,Homme,43,Primaire,Tole,Banco (terre),Robinet/Eau courante,1,1.01,3,3,4,0,1,0,0,10.0,48,12182.0,0
1002,Est,Rural,5,3,1.5,Homme,40,Primaire,Tole,Banco (terre),Puits protege/Forage,1,1.29,0,1,10,1,1,1,0,9.4,33,25409.0,0
1003,Sahel,Urbain,11,4,0.57,Homme,33,Aucun,Chaume/Paille,Banco (terre),Puits protege/Forage,1,1.55,0,4,4,1,0,1,0,9.9,65,16754.0,1
1004,Sahel,Urbain,5,3,1.5,Femme,35,Aucun,Tole,Banco (terre),Puits protege/Forage,1,1.41,0,3,4,1,1,1,1,6.4,59,24382.0,1
1005,Nord,Rural,11,6,1.2,Homme,40,Secondaire,Tole,Banco (terre),Robinet/Eau courante,1,1.67,0,0,6,1,0,0,1,7.6,42,,1
1006,Est,Urbain,6,3,1.0,Femme,58,Aucun,Chaume/Paille,Brique de ciment,Robinet/Eau courante,0,0.0,1,1,8,0,1,0,1,8.0,54,11935.0,1
1007,Boucle du Mouhoun,Urbain,13,8,1.6,Homme,59,Primaire,Tole,Brique de ciment,Puits non protege,1,0.54,0,2,6,0,0,0,0,5.6,37,14859.0,1
1008,Est,Urbain,6,4,2.0,Homme,33,Primaire,Tole,Brique de ciment,Puits protege/Forage,0,0.0,0,3,4,1,1,0,1,11.5,43,20972.0,1
1009,Centre-Nord,Rural,6,2,0.5,Femme,38,Aucun,Chaume/Paille,Brique de ciment,Robinet/Eau courante,0,0.0,2,2,3,0,1,0,1,7.0,63,35029.0,0
1010,Est,Rural,8,4,1.0,Femme,39,Primaire,Tole,Dur,Robinet/Eau courante,1,0.3,2,5,6,1,0,0,0,5.1,60,18653.0,0
1011,Nord,Rural,7,4,1.33,Homme,56,Primaire,Tole,Dur,Puits protege/Forage,0,0.0,1,0,5,1,1,1,0,12.5,44,18223.0,0
1012,Nord,Rural,10,4,0.67,Homme,47,Aucun,Tole,Banco (terre),Puits non protege,1,0.64,2,4,7,0,0,0,1,17.1,57,32147.0,1
1013,Est,Rural,6,4,2.0,Homme,46,Secondaire,Tole,Banco (terre),Puits protege/Forage,1,2.39,0,8,6,1,1,1,0,14.1,51,30609.0,1
1014,Boucle du Mouhoun,Rural,4,2,1.0,Homme,52,Primaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,0.88,3,2,12,0,0,1,0,17.8,36,57872.0,0
1015,Est,Rural,4,2,1.0,Homme,37,Primaire,Tole,Brique de ciment,Puits non protege,1,5.8,0,7,4,1,0,1,1,19.7,49,40971.0,0
1016,Sahel,Urbain,8,5,1.67,Homme,63,Aucun,Chaume/Paille,Banco (terre),Robinet/Eau courante,1,3.94,0,4,7,0,0,1,1,5.0,59,16955.0,1
1017,Nord,Rural,7,4,1.33,Homme,45,Aucun,Dur (beton/tuile),Banco (terre),Puits non protege,1,1.33,0,3,2,1,1,0,0,6.6,57,19895.0,0
1018,Centre-Nord,Rural,2,1,1.0,Homme,34,Primaire,Tole,Banco (terre),Robinet/Eau courante,1,2.22,0,1,5,1,1,1,1,4.4,25,37644.0,0
1019,Sahel,Rural,8,5,1.67,Homme,42,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,1.91,0,1,7,1,1,0,1,5.2,55,18053.0,1
1020,Est,Rural,10,4,0.67,Homme,61,Aucun,Tole,Brique de ciment,Puits non protege,1,0.86,4,10,9,0,0,1,0,12.3,52,23250.0,0
1021,Boucle du Mouhoun,Rural,8,3,0.6,Homme,39,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,2.5,0,4,5,1,1,1,1,5.3,22,12460.0,0
1022,Centre-Nord,Rural,6,3,1.0,Femme,57,Primaire,Tole,Brique de ciment,Puits protege/Forage,1,1.66,4,1,4,1,1,1,1,10.9,39,14943.0,0
1023,Boucle du Mouhoun,Rural,5,3,1.5,Homme,37,Aucun,Dur (beton/tuile),Brique de ciment,Robinet/Eau courante,0,0.0,0,6,2,1,0,1,1,12.7,60,47416.0,0
1024,Nord,Rural,7,3,0.75,Femme,35,Secondaire,Tole,Banco (terre),Puits protege/Forage,1,2.36,3,4,4,1,1,0,0,,74,29005.0,0
1025,Nord,Rural,4,2,1.0,Homme,54,Primaire,Tole,Brique de ciment,Puits non protege,1,1.44,1,2,5,0,1,0,0,8.5,26,20271.0,0
1026,Est,Rural,1,1,0.0,Homme,34,Primaire,Tole,Brique de ciment,Robinet/Eau courante,1,0.76,0,4,6,1,1,0,0,6.9,68,21594.0,0
1027,Boucle du Mouhoun,Rural,7,3,0.75,Homme,56,Primaire,Tole,Banco (terre),Puits protege/Forage,1,2.22,3,4,7,1,1,0,0,18.4,22,58214.0,0
1028,Est,Rural,7,3,0.75,Femme,50,Primaire,Chaume/Paille,Dur,Puits non protege,1,2.66,2,6,7,0,0,0,0,4.5,74,20019.0,0
1029,Centre-Nord,Rural,8,3,0.6,Femme,34,Secondaire,Dur (beton/tuile),Dur,Robinet/Eau courante,1,2.67,3,3,6,0,1,1,0,6.9,48,33290.0,0
1030,Est,Rural,6,4,2.0,Homme,44,Secondaire,Chaume/Paille,Brique de ciment,Puits non protege,1,2.71,2,5,5,1,1,1,0,8.6,41,39821.0,0
1031,Nord,Rural,12,6,1.0,Homme,38,Aucun,Chaume/Paille,Dur,Puits non protege,1,2.03,0,6,10,1,1,1,0,8.2,58,51546.0,1
1032,Centre-Nord,Urbain,8,5,1.67,Homme,50,Aucun,Chaume/Paille,Banco (terre),Puits protege/Forage,1,0.32,0,2,10,1,1,1,1,9.0,37,18343.0,1
1033,Nord,Urbain,6,2,0.5,Homme,70,Secondaire,Dur (beton/tuile),Banco (terre),Puits protege/Forage,1,5.97,3,6,5,1,1,1,0,6.4,60,14332.0,0
1034,Boucle du Mouhoun,Urbain,4,2,1.0,Homme,40,Secondaire,Dur (beton/tuile),Banco (terre),Puits protege/Forage,0,0.0,0,6,7,0,1,1,1,2.0,50,16372.0,0
1035,Est,Rural,6,4,2.0,Homme,52,Aucun,Chaume/Paille,Brique de ciment,Robinet/Eau courante,1,1.15,0,2,9,1,0,0,0,13.7,3,37383.0,1
1036,Nord,Rural,7,3,0.75,Femme,45,Aucun,Chaume/Paille,Brique de ciment,Puits non protege,1,2.92,0,3,2,1,1,1,1,6.9,39,65931.0,0
1037,Est,Rural,8,3,0.6,Homme,45,Aucun,Tole,Dur,Robinet/Eau courante,0,0.0,0,3,10,0,1,1,0,11.0,55,37972.0,0
1038,Est,Urbain,5,2,0.67,Homme,43,Secondaire,Tole,Brique de ciment,Puits non protege,1,2.4,3,3,6,1,1,1,0,13.6,69,19995.0,0
1039,Est,Urbain,10,5,1.0,Femme,34,Secondaire,Dur (beton/tuile),Brique de ciment,Puits non protege,1,1.25,0,6,8,1,1,1,1,3.5,57,45914.0,0
1040,Sahel,Urbain,4,2,1.0,Homme,49,Secondaire,Dur (beton/tuile),Banco (terre),Puits non protege,1,0.6,0,3,6,1,1,1,0,3.6,69,21783.0,0
1041,Sahel,Urbain,4,3,3.0,Homme,41,Aucun,Tole,Banco (terre),Puits non protege,1,0.6,0,9,7,1,1,1,1,,38,18504.0,1
1042,Nord,Rural,7,3,0.75,Homme,33,Secondaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,2.14,0,6,7,1,0,0,0,9.2,64,23176.0,1
1043,Nord,Urbain,6,3,1.0,Femme,58,Aucun,Tole,Brique de ciment,Robinet/Eau courante,0,0.0,4,3,4,1,1,0,0,6.6,64,20713.0,0
1044,Nord,Urbain,11,4,0.57,Homme,46,Aucun,Dur (beton/tuile),Banco (terre),Robinet/Eau courante,1,0.72,0,3,2,1,1,0,0,8.1,26,19617.0,0
1045,Sahel,Rural,5,3,1.5,Homme,42,Aucun,Chaume/Paille,Dur,Puits protege/Forage,1,1.27,2,4,3,1,1,1,1,6.8,70,46620.0,0
1046,Est,Urbain,6,3,1.0,Homme,62,Primaire,Tole,Brique de ciment,Puits non protege,1,1.99,0,7,10,1,1,0,0,5.6,57,21331.0,0
1047,Sahel,Rural,6,4,2.0,Homme,21,Primaire,Tole,Banco (terre),Robinet/Eau courante,1,1.02,4,2,7,1,0,1,0,6.4,47,13170.0,1
1048,Centre-Nord,Urbain,6,3,1.0,Homme,62,Aucun,Dur (beton/tuile),Brique de ciment,Puits protege/Forage,0,0.0,0,5,8,0,1,1,1,8.8,47,35019.0,0
1049,Centre-Nord,Urbain,7,4,1.33,Femme,34,Aucun,Tole,Brique de ciment,Puits protege/Forage,1,2.16,0,2,5,1,0,1,0,11.2,35,17508.0,1
1050,Sahel,Rural,8,4,1.0,Homme,48,Secondaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,1.45,7,4,8,1,1,1,0,8.1,62,17764.0,0
1051,Nord,Urbain,10,5,1.0,Homme,37,Aucun,Tole,Banco (terre),Puits non protege,1,3.23,0,7,3,0,1,1,0,6.2,57,36885.0,1
1052,Sahel,Rural,10,6,1.5,Homme,33,Primaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,2.29,0,6,7,1,1,1,1,17.1,61,19410.0,1
1053,Sahel,Urbain,5,3,1.5,Homme,62,Aucun,Tole,Banco (terre),Robinet/Eau courante,1,2.0,3,5,4,0,1,1,1,7.3,53,21943.0,0
1054,Sahel,Urbain,7,4,1.33,Homme,69,Aucun,Dur (beton/tuile),Banco (terre),Puits non protege,1,2.19,1,5,8,0,1,0,0,2.4,55,27419.0,0
1055,Est,Rural,7,4,1.33,Homme,42,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,2.69,0,3,3,1,0,1,0,5.5,47,23651.0,1
1056,Nord,Urbain,8,5,1.67,Femme,49,Primaire,Dur (beton/tuile),Dur,Robinet/Eau courante,1,0.94,3,3,7,0,1,1,1,3.1,69,22178.0,0
1057,Boucle du Mouhoun,Rural,11,5,0.83,Homme,46,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,0.24,3,3,9,1,1,1,0,8.8,62,9374.0,1
1058,Sahel,Rural,8,3,0.6,Homme,67,Aucun,Tole,Banco (terre),Puits protege/Forage,1,3.42,0,1,5,1,0,1,0,13.5,55,24890.0,1
1059,Nord,Rural,10,5,1.0,Homme,18,Secondaire,Dur (beton/tuile),Dur,Puits protege/Forage,1,1.66,0,5,7,1,0,1,1,8.5,50,55606.0,0
1060,Centre-Nord,Rural,8,5,1.67,Femme,50,Aucun,Tole,Banco (terre),Puits protege/Forage,1,1.1,0,7,9,1,1,1,0,6.3,24,35715.0,1
1061,Boucle du Mouhoun,Rural,7,3,0.75,Femme,36,Primaire,Tole,Banco (terre),Puits protege/Forage,1,0.76,0,3,4,1,1,1,1,8.6,20,22721.0,0
1062,Nord,Rural,4,2,1.0,Homme,18,Aucun,Dur (beton/tuile),Brique de ciment,Puits protege/Forage,0,0.0,1,6,5,0,1,1,1,8.8,46,33242.0,0
1063,Sahel,Rural,3,2,2.0,Homme,40,Secondaire,Tole,Dur,Puits non protege,1,1.8,0,3,3,1,1,1,1,7.2,72,35679.0,0
1064,Nord,Rural,8,3,0.6,Homme,69,Aucun,Tole,Dur,Robinet/Eau courante,1,1.54,3,4,9,1,1,1,0,8.5,41,18418.0,0
1065,Est,Urbain,4,2,1.0,Homme,36,Primaire,Chaume/Paille,Brique de ciment,Robinet/Eau courante,1,3.26,4,8,5,1,1,0,0,6.2,41,47369.0,0
1066,Boucle du Mouhoun,Rural,6,2,0.5,Homme,55,Primaire,Tole,Banco (terre),Puits protege/Forage,1,2.37,0,3,6,0,1,0,1,5.3,36,28952.0,0
1067,Est,Urbain,6,2,0.5,Homme,61,Primaire,Chaume/Paille,Banco (terre),Robinet/Eau courante,0,0.0,0,7,3,1,0,1,0,4.8,31,23376.0,1
1068,Nord,Rural,8,5,1.67,Femme,45,Secondaire,Tole,Banco (terre),Puits protege/Forage,1,3.15,1,3,11,0,1,1,0,25.5,37,55033.0,0
1069,Sahel,Rural,9,4,0.8,Homme,47,Aucun,Tole,Brique de ciment,Robinet/Eau courante,1,1.87,0,5,1,1,1,1,0,11.1,56,10607.0,0
1070,Est,Rural,7,3,0.75,Homme,23,Aucun,Tole,Banco (terre),Puits non protege,1,4.29,0,6,4,1,1,0,0,13.6,44,15849.0,1
1071,Centre-Nord,Rural,7,4,1.33,Homme,36,Secondaire,Dur (beton/tuile),Banco (terre),Puits non protege,1,0.9,3,8,5,1,1,1,0,17.0,43,35908.0,0
1072,Nord,Rural,4,2,1.0,Homme,57,Secondaire,Chaume/Paille,Banco (terre),Robinet/Eau courante,1,3.1,0,7,5,1,1,1,0,18.6,42,36437.0,0
1073,Est,Rural,6,3,1.0,Homme,46,Primaire,Dur (beton/tuile),Brique de ciment,Puits protege/Forage,1,0.24,3,6,5,0,1,1,0,7.7,56,56447.0,0
1074,Boucle du Mouhoun,Rural,1,0,0.0,Femme,50,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,0.25,0,3,2,0,0,1,1,5.4,58,9748.0,0
1075,Centre-Nord,Rural,11,4,0.57,Homme,47,Primaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,0.56,2,5,9,0,1,1,1,14.6,22,39593.0,1
1076,Est,Rural,5,3,1.5,Homme,73,Primaire,Tole,Banco (terre),Puits protege/Forage,1,1.45,1,6,10,1,1,1,0,8.8,40,15361.0,1
1077,Nord,Rural,2,1,1.0,Homme,39,Secondaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,0.21,0,4,9,1,0,0,0,9.0,51,32484.0,0
1078,Est,Urbain,5,2,0.67,Femme,66,Secondaire,Tole,Brique de ciment,Puits protege/Forage,1,1.41,0,1,6,1,1,1,1,8.0,59,26127.0,0
1079,Nord,Rural,10,4,0.67,Homme,47,Aucun,Tole,Banco (terre),Puits protege/Forage,1,1.15,2,3,6,1,0,0,1,9.7,54,39437.0,0
1080,Est,Urbain,6,3,1.0,Homme,67,Primaire,Tole,Banco (terre),Puits non protege,1,5.63,3,4,3,0,1,1,0,6.6,65,24199.0,0
1081,Sahel,Urbain,7,3,0.75,Homme,29,Primaire,Chaume/Paille,Dur,Puits non protege,0,0.0,4,3,11,1,0,1,1,7.0,29,42402.0,0
1082,Boucle du Mouhoun,Urbain,2,1,1.0,Homme,47,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,1.74,0,7,3,1,1,1,0,10.7,59,18534.0,0
1083,Boucle du Mouhoun,Urbain,6,3,1.0,Homme,40,Secondaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,2.33,1,3,9,1,0,1,0,7.5,85,25935.0,0
1084,Centre-Nord,Rural,14,5,0.56,Homme,47,Primaire,Tole,Brique de ciment,Puits protege/Forage,1,4.1,0,5,8,1,1,1,0,6.4,53,29341.0,0
1085,Boucle du Mouhoun,Rural,7,4,1.33,Homme,61,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,2.62,0,4,4,1,0,1,1,6.3,53,57212.0,0
1086,Centre-Nord,Rural,8,4,1.0,Homme,50,Primaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,3.44,2,2,6,1,0,1,1,7.5,60,39137.0,0
1087,Centre-Nord,Urbain,8,3,0.6,Femme,61,Aucun,Tole,Banco (terre),Puits non protege,1,1.92,0,2,7,1,1,1,1,7.2,43,29495.0,1
1088,Centre-Nord,Rural,9,5,1.25,Femme,36,Aucun,Dur (beton/tuile),Dur,Puits protege/Forage,1,0.82,5,2,6,0,0,1,0,6.5,37,35879.0,0
1089,Est,Rural,13,5,0.62,Femme,34,Primaire,Tole,Banco (terre),Puits non protege,1,0.38,0,3,7,1,0,0,0,6.5,53,43861.0,1
1090,Est,Urbain,4,2,1.0,Homme,45,Primaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,2.78,1,4,6,1,0,1,0,6.9,26,31842.0,0
1091,Sahel,Rural,12,4,0.5,Homme,44,Primaire,Tole,Brique de ciment,Puits non protege,0,0.0,0,4,8,0,1,0,0,7.7,58,16960.0,1
1092,Nord,Rural,2,1,1.0,Homme,43,Aucun,Chaume/Paille,Banco (terre),Puits protege/Forage,1,0.17,0,5,9,1,0,0,1,17.9,61,35695.0,0
1093,Est,Urbain,8,5,1.67,Homme,33,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,1.19,0,2,5,0,1,1,1,3.8,26,26563.0,1
1094,Sahel,Rural,9,4,0.8,Homme,61,Aucun,Tole,Banco (terre),Robinet/Eau courante,1,1.54,1,2,7,1,1,1,0,13.0,55,22952.0,1
1095,Nord,Rural,12,5,0.71,Homme,40,Secondaire,Dur (beton/tuile),Banco (terre),Puits protege/Forage,1,3.8,3,4,10,1,0,0,1,9.1,49,18895.0,0
1096,Est,Urbain,10,5,1.0,Femme,64,Aucun,Tole,Banco (terre),Robinet/Eau courante,1,1.28,0,3,8,1,0,1,0,2.1,76,34916.0,0
1097,Sahel,Rural,7,5,2.5,Femme,45,Secondaire,Chaume/Paille,Dur,Puits protege/Forage,1,1.54,1,2,7,0,0,1,0,7.7,73,33874.0,0
1098,Centre-Nord,Rural,7,3,0.75,Homme,53,Aucun,Tole,Brique de ciment,Puits protege/Forage,1,1.56,2,2,3,1,1,0,0,9.4,65,17501.0,0
1099,Centre-Nord,Rural,4,2,1.0,Homme,52,Aucun,Dur (beton/tuile),Brique de ciment,Puits non protege,1,3.05,3,6,6,1,0,0,1,7.8,71,,0
1100,Sahel,Urbain,8,3,0.6,Homme,34,Aucun,Chaume/Paille,Banco (terre),Puits non protege,1,0.84,1,3,8,0,1,0,0,12.9,46,63021.0,0
